109	002624	完美世界 点评	互联网	0.00	0.00%	151	30	8.29	-1.75	0	.02	-.04	-3.35	0	0	7	3	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
110	002739	万达电影 点评	文体传媒	0.00	0.00%	593	28	-.78	0	0	.02	-.03	-.74	0	0	3	1	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
111	002797	第一创业 点评	金融服务	7.40	0.00%	142	92	-13.45	-22.84	-3384	-.24	-.1	-7.18	3.21	-5.6	0	0	-1.7	-3.9	.5	5.1	69	0.96	1.8	3.5	29.8	33.7	22.0	21.5	46.4	41.3	4.25	1.30
112	601118	海南橡胶 点评	农业	0.00	0.00%	260	-26	2.76	5.67	0	.04	.08	16.7	0	0	5	1	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
113	601390	中国中铁 点评	土木工程	0.00	0.00%	1369	14	.95	-12.73	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
114	601727	上海电气 点评	通用设备	0.00	0.00%	625	36	3.59	-7.31	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
115	601766	中国中车 点评	运输设备	8.66	0.00%	1985	54	-1.25	-22.95	1728	.01	0	6.21	-3.3	5.6	1	1	15.9	-10.3	-1.1	-4.5	109	1.01	27.9	12.0	29.6	39.9	20.0	21.1	22.5	27.0	0.16	1.24
116	600871	*ST油服 点评	开采辅助	2.03	0.00%	244	254	-.98	-26.71	-35	0	0	-3.3	-31.36	-1.9	0	0	5.6	-7.5	-2.1	4.0	96	0.97	11.1	5.5	35.9	43.4	21.3	23.4	31.7	27.7	0.07	1.14
117	600219	南山铝业 点评	有色金属	2.96	0.00%	210	25	-10.03	-14.7	42	0	0	1.24	3.29	.6	5	2	-.3	.9	-1.6	1.0	114	1.01	9.7	10.0	47.7	46.8	15.6	17.2	27.0	26.0	0.34	1.09
118	600221	海航控股 点评	航空运输	0.00	0.00%	531	10	1.25	2.2	0	.03	.01	14.52	0	0	7	3	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
119	600485	信威集团 点评	电子设备	0.00	0.00%	238	-21	-9.65	0	0	-.62	-.87	-24.6	0	0	2	0	0	0	0	0.0	0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
120	601991	大唐发电 点评	电热供应	3.20	0.00%	320	20	0	-23.44	-281	-.01	0	-61.84	5.74	-12.7	0	0	4.6	-17.3	-1.7	14.4	87	0.40	4.6	0.0	32.6	49.9	17.6	19.3	45.2	30.8	0.07	1.07
121	600406	国电南瑞 点评	软件服务	17.05	-0.06%	376	207	3.33	-8.19	487	.01	.04	15.08	-14.62	2.7	1	1	1.7	1	-6.8	4.1	125	1.22	12.6	10.9	51.2	50.2	11.1	17.9	25.1	21.0	0.49	1.50
122	002468	申通快递 点评	邮政业	23.25	-0.09%	77	23	-3.73	-3.45	-126	-.02	-.03	-6.96	1.25	-3.8	3	0	.9	-4.7	1.2	2.6	48	0.88	0.9	0.0	21.2	25.9	30.5	29.3	47.4	44.8	0.43	0.69
123	300251	光线传媒 点评	文体传媒	10.09	-0.10%	278	4	-21.78	.3	61	0	.02	3.03	-2.07	.4	3	1	1.1	-.7	-2.3	1.9	78	1.07	3.4	2.3	35.6	36.3	21.3	23.6	39.7	37.8	0.55	0.68
124	002304	洋河股份 点评	饮料制造	143.00	-0.14%	1776	15	12.41	24.9	-1616	-.01	.01	-1.57	-8.82	-2.9	0	0	-1.7	-1.2	2.9	0.0	89	1.03	3.0	4.7	40.2	41.4	29.7	26.8	27.1	27.1	0.31	0.89
125	600741	华域汽车 点评	汽车制造	25.75	-0.16%	738	7	-5.68	-.04	4128	.06	0	9.03	-20.54	9.4	5	1	.6	8.8	-15	5.6	108	0.99	15.5	14.9	43.4	34.6	15.0	30.0	26.1	20.5	0.60	1.37
126	601688	华泰证券 点评	金融服务	16.53	-0.18%	900	16	-5.65	-9.42	-8231	-.09	-.07	-31.19	7.05	-14.5	4	0	-.8	-13.7	5.6	8.9	118	0.76	13.1	13.9	38.6	52.3	21.0	15.4	27.3	18.4	0.63	1.37
127	600519	XD贵州茅 点评	饮料制造	773.33	-0.23%	9715	29	4.79	16.37	-6875	-.01	0	-8	-3.33	-2.8	4	0	-5.1	2.3	3.2	-0.4	163	0.94	37.6	42.7	42.6	40.3	19.7	16.5	0.1	0.5	0.25	0.80
128	600362	江西铜业 点评	有色金属	16.97	-0.24%	352	19	-.59	0	-904	-.03	0	-9.88	-21.41	-2.4	0	0	14.3	-16.7	-1.1	3.5	132	0.89	27.5	13.2	37.3	54.0	14.4	15.5	20.8	17.3	1.08	1.20
129	600177	雅戈尔 点评	房地产业	8.16	-0.24%	292	15	-9.33	-11.5	-597	-.02	-.02	-19.96	-7.51	-11.4	2	0	-9.5	-1.9	-3.8	15.2	98	0.84	0.0	9.5	43.2	45.1	19.3	23.1	37.5	22.3	0.18	1.16
130	000157	中联重科 点评	专用设备	4.16	-0.24%	259	21	-1.19	-3.03	-53	0	0	9.69	-11.35	-.8	0	0	-2.4	1.6	.2	0.6	83	1.28	0.0	2.4	41.1	39.5	24.2	24.0	34.7	34.1	0.26	0.93
131	600208	新湖中宝 点评	房地产业	3.95	-0.25%	340	11	-8.99	-29.46	1634	.05	.06	42.11	-23.21	14.8	4	1	-2.6	17.4	-6.1	-8.7	117	1.55	7.4	10.0	58.7	41.3	7.7	13.8	26.2	34.9	0.33	1.36
132	002230	科大讯飞 点评	软件服务	35.51	-0.28%	645	225	-3.14	-12.23	0	0	.01	1.42	-2.09	0	4	0	1	-1	-1	1.0	107	1.03	8.4	7.4	45.0	46.0	16.4	17.4	30.2	29.2	1.10	0.96
133	000776	广发证券 点评	金融服务	13.91	-0.29%	823	17	-16.91	-18.32	-2486	-.03	-.03	-17.01	-1.92	-8.3	5	0	-.7	-7.6	1.4	6.9	107	0.85	5.0	5.7	44.2	51.8	19.9	18.5	30.9	24.0	0.36	1.57
134	002027	分众传媒 点评	商务服务	12.35	-0.32%	717	31	-16.61	-9.99	-997	-.01	.01	-1.26	6.76	-2.8	3	0	.8	-3.6	.1	2.7	101	1.03	3.3	2.5	46.0	49.6	20.9	20.8	29.8	27.1	0.50	0.60
135	600588	用友网络 点评	软件服务	24.15	-0.33%	452	-106	3.89	44.28	-4735	-.1	-.12	-36.64	7.91	-15.6	6	0	-1.6	-14	2.4	13.2	108	0.69	4.7	6.3	41.3	55.3	21.7	19.3	32.3	19.1	0.67	0.63
136	600535	天士力 点评	医药制造	26.70	-0.34%	288	19	-24.55	-26.61	91	0	0	.59	-11.46	.5	4	1	9.5	-9	-5	4.5	118	1.00	17.7	8.2	41.4	50.4	13.2	18.2	27.7	23.2	0.62	0.64
137	601607	上海医药 点评	零售业	24.50	-0.37%	471	17	-2.97	.41	-119	0	-.01	-13.19	-16.61	-.6	0	0	1.1	-1.7	-3.2	3.8	118	0.81	6.7	5.6	51.8	53.5	13.8	17.0	27.7	23.9	0.42	0.92
138	600050	中国联通 点评	信号传输	5.35	-0.37%	1134	31	-17.05	-23.13	-4360	-.04	-.04	-36.98	-8.02	-11.1	2	0	-12.4	1.3	.3	10.8	129	0.68	19.7	32.1	39.1	37.8	13.2	12.9	28.0	17.2	0.35	0.94
139	600705	中航资本 点评	其他金融	4.91	-0.41%	374	14	-10.73	-17.76	-771	-.02	-.02	-15.13	5.25	-7.5	3	0	1.6	-9.1	.9	6.6	106	0.87	11.0	9.4	38.1	47.2	19.2	18.3	31.7	25.1	0.28	0.85
140	601555	东吴证券 点评	金融服务	7.13	-0.42%	206	89	-15.22	-28.77	-230	-.01	-.01	-7.21	-6.97	-4.4	3	0	-1.7	-2.7	-2.3	6.7	102	0.95	0.0	1.7	48.8	51.5	17.9	20.2	33.3	26.6	0.25	1.02
141	600649	城投控股 点评	房地产业	6.72	-0.44%	163	10	-20.57	-24.75	-343	-.02	-.03	-15.88	4.8	-8	0	0	-2.4	-5.6	-1.4	9.4	87	0.84	0.0	2.4	39.4	45.0	18.1	19.5	42.5	33.1	0.26	0.87
142	002475	立讯精密 点评	电子设备	24.69	-0.44%	781	56	-1.56	.94	-530	-.01	-.01	-4.26	.49	-1.8	2	0	1.5	-3.3	-1	2.8	98	0.95	4.4	2.9	43.9	47.2	19.5	20.5	32.2	29.4	0.38	0.51
143	600276	恒瑞医药 点评	医药制造	75.95	-0.45%	2139	58	3.09	9.06	-8884	-.04	-.03	-16.78	-1.82	-8.2	3	0	.3	-8.5	4.1	4.1	126	0.87	19.2	18.9	39.5	48.0	21.1	17.0	20.2	16.1	0.51	0.58
144	600104	上汽集团 点评	汽车制造	36.53	-0.52%	4202	11	6.22	17.42	-1576	0	0	-5.8	-15.14	-2.1	6	0	-2.8	.7	1	1.1	153	0.95	38.8	41.6	36.5	35.8	10.2	9.2	14.5	13.4	0.18	1.45
145	000783	长江证券 点评	金融服务	5.78	-0.52%	320	24	-22.52	-31.19	-306	-.01	0	-5.14	-7.26	-3.4	2	0	-3.6	.2	-.6	4.0	90	0.96	1.6	5.2	41.7	41.5	21.4	22.0	35.3	31.3	0.28	0.98
146	000750	国海证券 点评	金融服务	3.77	-0.53%	159	31	-17.86	-25.93	-139	-.01	-.02	-9.26	-8.19	-2.8	2	0	2.3	-5.1	-2.7	5.5	90	0.87	9.8	7.5	34.0	39.1	16.6	19.3	39.6	34.1	0.31	0.92
147	601336	新华保险 点评	保险业	47.23	-0.55%	985	14	.7	-24.43	-4230	-.04	0	-15.49	-14.47	-4.6	0	0	-3.9	-.7	.6	4.0	139	0.86	22.1	26.0	45.0	45.7	16.4	15.8	16.5	12.5	0.93	0.87
148	300015	爱尔眼科 点评	卫生	29.95	-0.56%	364	55	23.72	58.46	-922	-.02	-.02	-5.73	2.4	-3.8	5	0	-2	-1.8	1.6	2.2	73	0.95	5.4	7.4	29.3	31.1	26.0	24.4	39.3	37.1	0.66	0.59
149	002558	巨人网络 点评	互联网	23.80	-0.58%	102	35	-27.92	-35.73	-656	-.06	.02	-4.99	-7.29	-7.7	7	0	1.7	-9.4	6.8	0.9	84	1.07	4.7	3.0	33.5	42.9	27.7	20.9	34.1	33.2	0.84	1.07
150	600010	包钢股份 点评	黑色金属	1.70	-0.58%	375	31	-27.66	-33.85	-4798	-.13	-.08	-42.93	.2	-14.9	1	0	-3.9	-11	1.7	13.2	126	0.66	25.6	29.5	29.9	40.9	19.7	18.0	24.8	11.6	0.86	1.32
151	600887	XD伊利股 点评	食品加工	29.63	-0.60%	1788	21	-12.05	-7.12	-31690	-.18	-.24	-75.16	-1.13	-18	5	0	-5.7	-12.3	2.6	15.4	136	0.48	12.8	18.5	46.1	58.4	14.3	11.7	26.8	11.4	0.99	0.93
152	000166	申万宏源 点评	金融服务	4.68	-0.64%	937	23	-7.14	-13.17	-462	0	0	-9.68	-6.24	-6.8	1	0	-.4	-6.4	.2	6.6	69	0.92	1.6	2.0	29.7	36.1	24.7	24.5	44.0	37.4	0.07	0.77
153	600066	宇通客车 点评	汽车制造	21.32	-0.65%	472	41	-9.55	-11.13	-1406	-.03	-.01	-26.52	-4.47	-22.4	4	0	-4.1	-18.3	5.5	16.9	89	0.91	3.9	8.0	29.5	47.8	21.4	15.9	45.2	28.3	0.13	0.43
154	600111	北方稀土 点评	有色金属	12.18	-0.65%	443	102	-4.47	-7.87	-2992	-.07	-.08	-16.87	-8.02	-5.8	4	0	-3.1	-2.7	.1	5.7	119	0.83	5.0	8.1	51.8	54.5	16.0	15.9	27.2	21.5	1.17	1.37
155	601985	中国核电 点评	电热供应	6.00	-0.66%	254	19	-17.24	-18.92	-728	-.03	-.04	-17.45	-5.98	-6.7	1	0	-2.4	-4.3	1.2	5.5	104	0.82	7.1	9.5	41.4	45.7	18.8	17.6	32.7	27.2	0.43	0.56
156	600009	上海机场 点评	航空运输	59.13	-0.67%	647	28	19.02	35.96	5188	.08	.05	18.67	-2.28	13.4	6	3	-5.3	18.7	0	-13.4	88	1.13	2.6	7.9	48.0	29.3	16.4	16.4	33.0	46.4	0.60	0.95
157	601608	中信重工 点评	专用设备	2.91	-0.68%	125	2425	-17.8	-29.71	-116	-.01	-.05	-31.78	-11.81	-5.5	1	0	4.8	-10.3	-4.7	10.2	79	0.54	4.8	0.0	31.8	42.1	19.5	24.2	43.9	33.7	0.17	0.86
158	601888	中国国旅 点评	商务服务	66.40	-0.70%	1296	28	25.76	53.92	869	.01	.03	15.08	-14.15	1.6	8	2	-4.7	6.3	.6	-2.2	140	1.21	18.3	23.0	52.5	46.2	13.4	12.8	15.8	18.0	0.42	0.81
159	000538	云南白药 点评	医药制造	105.50	-0.70%	1099	34	10.91	6.2	172	0	.01	4.86	-7.15	.6	5	2	-.4	1	-.6	0.0	112	1.08	7.7	8.1	48.6	47.6	18.1	18.7	25.6	25.6	0.26	0.90
160	601669	中国电建 点评	土木工程	5.51	-0.72%	614	11	-25.44	-25.64	-636	-.01	-.01	-20.56	18.06	-10	3	0	.4	-10.4	1.8	8.2	92	0.80	6.6	6.2	34.5	44.9	21.7	19.9	37.2	29.0	0.10	0.75
161	600196	复星医药 点评	医药制造	43.18	-0.76%	825	39	-3.08	-2.15	-8386	-.1	-.01	-41.26	-17.41	-15.3	0	0	-12.5	-2.8	7.4	7.9	137	0.69	9.4	21.9	51.3	54.1	20.0	12.6	19.3	11.4	0.67	0.74
162	600109	国金证券 点评	金融服务	7.70	-0.77%	233	21	-8.88	-24.14	-1668	-.07	-.06	-37.93	-12.63	-14.6	5	0	-2.8	-11.8	.6	14.0	121	0.69	4.6	7.4	48.5	60.3	17.0	16.4	29.9	15.9	0.49	1.48
163	002174	游族网络 点评	互联网	20.35	-0.78%	117	20	-7.2	-10.39	54	0	.05	4.79	1.26	1.4	7	1	0	1.4	2	-3.4	43	1.17	0.0	0.0	22.3	20.9	27.0	25.0	50.7	54.1	0.33	0.46
164	600023	浙能电力 点评	电热供应	4.99	-0.80%	679	31	-11.37	-8.1	-563	-.01	-.02	-34.05	-4.94	-14.1	2	0	1.3	-15.4	-5.9	20.0	78	0.62	1.3	0.0	30.9	46.3	20.1	26.0	47.7	27.7	0.06	0.99
165	300059	东方财富 点评	互联网	13.15	-0.83%	544	56	13.77	20.64	-874	-.02	0	-.39	-4	-.7	6	0	-.2	-.5	-.2	0.9	114	1.01	7.3	7.5	49.6	50.1	17.0	17.2	26.1	25.2	2.29	0.83
166	600663	陆家嘴 点评	房地产业	16.64	-0.83%	407	20	-3.2	-19.85	-587	-.01	0	-39.61	10.93	-22	0	0	-3.8	-18.2	-7	29.0	67	0.63	0.0	3.8	22.6	40.8	18.3	25.3	59.1	30.1	0.07	0.77
167	300017	网宿科技 点评	软件服务	10.20	-0.87%	164	28	-17.07	3.98	-290	-.02	.16	3.94	-3.79	-.6	2	0	1.4	-2	.5	0.1	92	1.10	4.0	2.6	41.8	43.8	20.6	20.1	33.6	33.5	2.97	1.30
168	600100	同方股份 点评	电子设备	10.07	-0.89%	298	-33	-2.42	-1.85	725	.02	.03	20.89	-11.68	7.3	8	3	-3.6	10.9	-3.7	-3.6	120	1.25	6.2	9.8	57.3	46.4	15.8	19.5	20.7	24.3	0.33	0.65
169	603799	华友钴业 点评	有色金属	98.12	-0.94%	575	17	-12.67	10.38	-17413	-.3	-.3	-55.14	-2.84	-18.8	5	0	-10	-8.8	6.1	12.7	129	0.59	9.6	19.6	45.5	54.3	21.1	15.0	23.8	11.1	1.60	0.93
170	002352	顺丰控股 点评	邮政业	45.82	-0.95%	409	50	-9.45	-10.56	-392	-.01	-.01	-5.04	-7.14	-2.7	4	0	4.8	-7.5	-1.2	3.9	76	0.94	7.3	2.5	29.6	37.1	19.8	21.0	43.3	39.4	0.35	0.94
171	600674	川投能源 点评	电热供应	9.40	-0.95%	414	12	1.95	-6	-1092	-.03	-.03	-35.17	2.32	-14.3	5	0	2.6	-16.9	7	7.3	111	0.70	7.5	4.9	40.9	57.8	26.4	19.4	25.2	17.9	0.18	0.90
172	600089	特变电工 点评	电气机械	7.23	-0.96%	269	13	-19.67	-25.31	-1884	-.07	-.05	-41.08	-16.13	-25.4	1	0	-9.9	-15.5	7.3	18.1	88	0.72	0.0	9.9	31.3	46.8	25.7	18.4	43.0	24.9	0.28	0.85
173	000100	TCL集团 点评	电子设备	3.05	-0.97%	358	14	-18.01	-25.06	-2363	-.07	-.07	-28.36	-4.96	-15.8	4	0	-5.9	-9.9	-.3	16.1	83	0.75	4.6	10.5	29.1	39.0	16.2	16.5	50.1	34.0	0.42	1.04
174	601211	国泰君安 点评	金融服务	16.41	-0.97%	777	16	-8.73	-14.17	-3448	-.04	-.02	-25.74	-8.18	-17.5	4	0	-5.5	-12	6	11.5	108	0.86	14.4	19.9	30.9	42.9	23.1	17.1	31.6	20.1	0.25	1.12
175	603833	欧派家居 点评	家具制造	142.00	-0.98%	127	197	.01	18.77	-198	-.02	-.02	-11.76	-39.18	-4.2	4	0	4	-8.2	1	3.2	127	0.89	19.7	15.7	41.5	49.7	15.9	14.9	22.9	19.7	0.37	0.49
176	600549	厦门钨业 点评	有色金属	21.37	-1.02%	231	192	-11.91	-9.76	-1720	-.08	-.1	-24.94	-21.67	-6	4	0	12.9	-18.9	0	6.0	139	0.76	35.3	22.4	31.0	49.9	13.2	13.2	20.5	14.5	1.24	1.82
177	601788	光大证券 点评	金融服务	11.55	-1.03%	451	18	-11.36	-19.29	-2069	-.04	-.03	-36.79	-1.12	-17.4	4	0	3.3	-20.7	3	14.4	127	0.74	11.2	7.9	43.5	64.2	15.0	12.0	30.3	15.9	0.26	1.32
178	002839	张家港行 点评	金融服务	6.63	-1.04%	55	13	-31.51	-37.8	-885	-.16	-.19	-12.52	4.44	-6.8	3	0	-2.3	-4.5	1.7	5.1	58	0.82	0.0	2.3	25.7	30.2	24.8	23.1	49.5	44.4	2.32	1.12
179	600518	康美药业 点评	医药制造	23.54	-1.05%	1037	20	11.2	9.03	-2220	-.02	0	-3.66	-8.37	-5.3	8	0	11.4	-16.7	2.9	2.4	138	1.02	25.0	13.6	41.3	58.0	16.2	13.3	17.5	15.1	0.40	0.88
180	600583	海油工程 点评	开采辅助	5.50	-1.08%	243	-17	-15.64	-7.25	-537	-.02	-.02	-16.18	-31.21	-7.5	3	0	-5.7	-1.8	10.9	-3.4	100	0.84	4.3	10.0	41.7	43.5	25.1	14.2	28.9	32.3	0.29	1.25
181	600795	国电电力 点评	电热供应	2.76	-1.08%	542	12	-8.31	-15.6	-1597	-.03	-.04	-59.62	-25.19	-17.8	1	0	-13.2	-4.6	3.1	14.7	124	0.54	12.8	26.0	40.3	44.9	14.9	11.8	32.0	17.3	0.17	1.15
182	000627	天茂集团 点评	保险业	7.33	-1.08%	99	26	-1.48	-18.37	-225	-.02	-.01	-6.46	-4.68	-5.6	4	0	0	-5.6	-1.7	7.3	53	0.97	0.0	0.0	23.5	29.1	22.9	24.6	53.6	46.3	0.41	0.59
183	601992	金隅集团 点评	非金属	3.56	-1.11%	290	-44	-3.26	-36.99	-911	-.03	-.01	-38.09	-9.84	-10.6	0	0	-9.6	-1	.9	9.7	105	0.61	10.1	19.7	37.1	38.1	16.2	15.3	36.6	26.9	0.29	1.17
184	002415	海康威视 点评	电子设备	38.02	-1.12%	3006	48	-9.58	-1.04	-1006	0	0	-3.46	-9.94	-1.5	7	0	1.5	-3	-2.3	3.8	114	0.97	4.6	3.1	51.8	54.8	16.2	18.5	27.4	23.6	0.22	0.98
185	002736	国信证券 点评	金融服务	9.72	-1.12%	797	30	-10.5	-15.48	-247	0	0	-4.12	-13.47	-6.7	6	0	0	-6.7	2.5	4.2	48	1.11	0.0	0.0	20.7	27.4	31.8	29.3	47.5	43.3	0.05	1.06
186	600153	建发股份 点评	批发业	10.40	-1.14%	295	13	-16.33	-3.17	-422	-.01	.01	-.2	-20.25	-4.5	5	0	4.4	-8.9	.5	4.0	114	1.08	9.9	5.5	44.9	53.8	16.5	16.0	28.7	24.7	0.32	0.91
187	600886	国投电力 点评	电热供应	7.70	-1.16%	523	13	11.43	5.62	12	0	.03	9.03	-10.84	.1	3	1	-4	4.1	-4.2	4.1	89	1.22	1.3	5.3	43.2	39.1	23.6	27.8	31.9	27.8	0.23	0.72
188	002081	金螳螂 点评	建筑装饰	10.98	-1.17%	281	13	-19.26	-27.33	1464	.05	.05	20.81	-31.6	11.1	5	1	3.7	7.4	-6.8	-4.3	96	1.22	8.8	5.1	44.6	37.2	13.0	19.8	33.6	37.9	0.47	1.07
189	601377	兴业证券 点评	金融服务	5.77	-1.20%	386	26	-16.13	-21.92	-2975	-.08	-.08	-63.77	-7	-22.3	1	0	-14.8	-7.5	3.2	19.1	120	0.54	5.0	19.8	44.1	51.6	17.8	14.6	33.1	14.0	0.34	0.90
190	601958	金钼股份 点评	金属采选	6.52	-1.21%	210	82	-7.25	-5.09	-802	-.04	-.06	-42.07	-9.19	-19	6	0	-3.7	-15.3	1.7	17.3	92	0.63	0.0	3.7	36.3	51.6	20.9	19.2	42.8	25.5	0.20	1.33
191	000630	铜陵有色 点评	有色金属	2.43	-1.22%	232	30	-12.59	-10.33	-1448	-.06	-.11	-32.66	-15.84	-15.4	2	0	-9.8	-5.6	-4.4	19.8	81	0.67	3.5	13.3	29.4	35.0	13.7	18.1	53.4	33.6	0.40	1.48
192	601021	春秋航空 点评	航空运输	39.72	-1.24%	318	22	18.67	6.43	-787	-.02	-.02	-11.11	-16.28	-6.7	5	0	1.1	-7.8	-1.7	8.4	100	0.92	5.5	4.4	41.2	49.0	13.0	14.7	40.3	31.9	0.37	1.14
193	600297	广汇汽车 点评	零售业	6.38	-1.24%	153	11	-13.2	-24.59	-501	-.03	-.06	-32.85	13.2	-11.3	7	0	-10.8	-.5	-9.6	20.9	100	0.66	8.6	19.4	35.7	36.2	13.8	23.4	41.9	21.0	0.29	0.87
194	002508	老板电器 点评	电气机械	36.00	-1.26%	333	28	-18.99	-24.31	1271	.04	.03	7.57	-8.74	4.6	6	2	0	4.6	-5.1	0.5	75	1.08	2.3	2.3	37.4	32.8	19.5	24.6	40.8	40.3	0.83	0.71
195	002841	视源股份 点评	电子设备	55.78	-1.27%	36	44	29.29	21.94	7	0	.06	1.78	-9.96	.2	3	1	0	.2	2.9	-3.1	42	1.08	0.0	0.0	21.1	20.9	18.3	15.4	60.6	63.7	0.94	0.70
196	600030	中信证券 点评	金融服务	18.43	-1.29%	1809	21	-2.07	1.6	-15553	-.08	-.01	-41.34	-8.53	-12.7	0	0	-14.4	1.7	2.6	10.1	140	0.68	17.1	31.5	46.5	44.8	15.1	12.5	21.3	11.2	0.67	1.24
197	000423	东阿阿胶 点评	医药制造	56.80	-1.29%	371	15	-6.35	-5.96	-693	-.02	-.04	-9.2	-9.64	-3.3	4	0	3.2	-6.5	-1.3	4.6	94	0.88	4.9	1.7	40.2	46.7	18.1	19.4	36.8	32.2	0.57	1.00
198	000686	东北证券 点评	金融服务	6.80	-1.31%	159	28	-15.42	-25.03	-330	-.02	-.07	-19.99	-15.01	-4.9	4	0	-.3	-4.6	-.3	5.2	91	0.73	6.7	7.0	36.6	41.2	19.2	19.5	37.5	32.3	0.42	1.01
199	601333	广深铁路 点评	铁路运输	4.44	-1.33%	251	18	-2.42	-16.7	272	.01	0	2.85	-19.22	3.8	1	1	-5.3	9.1	-3.6	-0.2	119	0.98	1.8	7.1	59.6	50.5	15.8	19.4	22.8	23.0	0.28	0.98
200	000898	鞍钢股份 点评	黑色金属	6.52	-1.36%	401	7	-1.21	2.52	-131	0	0	-.28	-7.96	-.8	0	0	-1.4	.6	-1.4	2.2	87	1.01	2.5	3.9	40.5	39.9	19.6	21.0	37.4	35.2	0.41	0.98
201	000858	五粮液 点评	饮料制造	83.25	-1.37%	3160	16	9.4	11.46	-4409	-.01	0	-1.48	-4.83	-2.2	5	0	-.9	-1.3	2.1	0.1	113	1.01	8.8	9.7	46.7	48.0	23.8	21.7	20.7	20.6	0.63	0.71
202	601866	中远海发 点评	水上运输	2.75	-1.43%	218	29	-3.17	-22.54	-574	-.03	-.01	-57.78	9.28	-22	0	0	-8.6	-13.4	-3.1	25.1	79	0.47	0.0	8.6	28.5	41.9	16.2	19.3	55.3	30.2	0.12	1.38
203	601018	宁波港 点评	水上运输	4.68	-1.47%	599	20	-13.49	-17.17	-1103	-.02	-.03	-67.53	3.01	-34.6	5	0	-7.4	-27.2	1.4	33.2	63	0.46	0.0	7.4	14.3	41.5	28.0	26.6	57.7	24.5	0.05	0.73
204	601877	XD正泰电 点评	电气机械	22.62	-1.52%	385	20	-4.11	-6.8	2315	.06	.02	14.36	-14.56	8.9	6	3	10.8	-1.9	-6.8	-2.1	141	1.08	36.4	25.6	38.5	40.4	8.9	15.7	16.2	18.3	0.68	1.55
205	300124	汇川技术 点评	电气机械	32.70	-1.54%	401	68	5.48	16.16	-397	-.01	-.02	-3.64	-9.32	-1.4	5	0	1.9	-3.3	-1.1	2.5	96	0.95	3.7	1.8	43.8	47.1	18.1	19.2	34.4	31.9	0.70	1.20
206	600118	中国卫星 点评	电子设备	19.59	-1.56%	232	98	-7.24	-25.57	-1549	-.07	-.08	-40.33	-7.83	-17	4	0	-3.9	-13.1	1.6	15.4	96	0.64	0.5	4.4	39.2	52.3	19.9	18.3	40.4	25.0	0.39	1.15
207	603858	步长制药 点评	医药制造	48.10	-1.62%	158	40	-3.97	-7	-3373	-.21	-.23	-42.05	-14.32	-19.9	1	0	-7.9	-12	3.5	16.4	90	0.64	0.0	7.9	35.3	47.3	28.8	25.3	35.9	19.5	1.07	0.72
208	600739	辽宁成大 点评	批发业	15.02	-1.64%	230	39	-14.02	-13.18	-591	-.03	-.02	-18.64	-16.47	-12.1	3	0	0	-12.1	-3.8	15.9	104	0.88	0.0	0.0	45.8	57.9	16.1	19.9	38.1	22.2	0.21	0.86
209	002008	大族激光 点评	专用设备	55.82	-1.64%	554	41	1.68	2.89	-938	-.02	-.03	-3.18	-4.55	-1.5	8	0	1.7	-3.2	-2.9	4.4	86	0.96	3.9	2.2	38.6	41.8	22.6	25.5	34.9	30.5	1.12	0.62
210	300027	华谊兄弟 点评	文体传媒	6.46	-1.67%	124	18	-35.01	-28.38	-2412	-.19	-.22	-14.32	3.04	-7.5	2	0	0	-7.5	1.2	6.3	81	0.85	0.8	0.8	35.8	43.3	24.0	22.8	39.4	33.1	2.59	0.93
211	002007	华兰生物 点评	医药制造	32.40	-1.70%	260	36	21.3	15.38	-2551	-.1	-.01	-8.82	3.03	-8	3	0	-2.1	-5.9	4.4	3.6	104	0.98	2.0	4.1	45.9	51.8	23.4	19.0	28.7	25.1	1.22	0.78
212	600271	航天信息 点评	电子设备	25.07	-1.72%	463	125	25.48	9.86	-6844	-.15	-.17	-39.69	-9.08	-14.2	8	0	-8.1	-6.1	6.4	7.8	123	0.67	4.6	12.7	49.9	56.0	21.9	15.5	23.6	15.8	1.05	1.36
213	601966	XD玲珑轮 点评	橡胶塑料	16.42	-1.74%	65	22	-13.81	-1.56	-1224	-.19	-.15	-29.31	-8.51	-19.4	4	0	-1.8	-17.6	6.2	13.2	83	0.79	0.0	1.8	31.9	49.5	26.2	20.0	41.9	28.7	0.98	1.12
214	000725	京东方A 点评	电子设备	3.91	-1.76%	1324	17	-3.69	-32.59	-12466	-.09	-.01	-14.12	3.82	-8.5	0	0	-5.4	-3.1	.6	7.9	99	0.89	11.5	16.9	33.9	37.0	14.3	13.7	40.3	32.4	1.10	1.17
